shangpai_date,url,price,title,address,price_new,xingshi
2016-03,https://www.guazi.com/wh/005c801ef5ecd5adx.htm,¥13.00            ,起亚K4 2014款 1.6T 自动Turbo,武汉,"
                            新车指导价17.30万(含税)
                    ",2.7万公里
2013-12,https://www.guazi.com/wh/49223c54b4194a4ax.htm,¥2.20            ,长安商用金牛星 2013款 1.2L标准型,武汉,"
                            新车指导价5.40万(含税)
                    ",4万公里
2014-09,https://www.guazi.com/wh/756d7ba875e519f2x.htm,¥17.50            ,大众途观 2015款 1.8TSI 自动两驱豪华型,武汉,"
                            新车指导价28.20万(含税)
                    ",2.7万公里
2015-12,https://www.guazi.com/wh/84a10dfa67006ff1x.htm,¥9.00            ,别克英朗 2015款 15N 自动精英型,武汉,"
                            新车指导价13.80万(含税)
                    ",2.67万公里
2016-10,https://www.guazi.com/wh/e22e50148184064bx.htm,¥14.20            ,标致3008 2016款 2.0L 自动经典版,武汉,"
                            新车指导价16.60万(含税)
                    ",0.87万公里
2010-08,https://www.guazi.com/wh/b36d3861b211c464x.htm,¥3.70            ,别克凯越 2008款 1.6LE-AT,武汉,"
                            新车指导价12.80万(含税)
                    ",11.5万公里
2016-02,https://www.guazi.com/wh/1c87fa4ae6521503x.htm,¥4.80            ,哈弗H1 2015款 1.5L 手动豪华型,武汉,"
                            新车指导价7.90万(含税)
                    ",2.4万公里
2014-02,https://www.guazi.com/wh/27ff79befd9987d5x.htm,¥17.50            ,福特翼虎 2013款 2.0L GTDi 四驱精英型,武汉,"
                            新车指导价27.40万(含税)
                    ",3万公里
2013-09,https://www.guazi.com/wh/2b4eb4890cafdce0x.htm,¥15.20            ,斯巴鲁森林人 2012款 经典 2.5XS 自动豪华版,武汉,"
                            新车指导价29.30万(含税)
                    ",6.23万公里
2014-09,https://www.guazi.com/wh/80d68e80d1bc8f0dx.htm,¥2.00            ,五菱之光 2013款 1.0L 基本型,武汉,"
                            新车指导价3.60万(含税)
                    ",0.11万公里
2014-03,https://www.guazi.com/wh/1d167f3c653bbeb9x.htm,¥16.20            ,福特翼虎 2013款 2.0L GTDi 四驱精英型,武汉,"
                            新车指导价27.40万(含税)
                    ",4.35万公里
2012-01,https://www.guazi.com/wh/0ebf041ef7eefef3x.htm,¥5.50            ,江淮瑞风 2011款 2.4L祥和 汽油豪华版HFC4GA1-C,武汉,"
                            新车指导价15.10万(含税)
                    ",11.17万公里
2013-12,https://www.guazi.com/wh/131e75d967b617a1x.htm,¥0.90            ,一汽佳宝V70 II代 2012款 1.0L标准型,武汉,"
                            新车指导价3.80万(含税)
                    ",8.8万公里
2013-11,https://www.guazi.com/wh/5c2b8e7397a8b4c4x.htm,¥1.50            ,东风小康K07 II 2013款 1.0L基本型,武汉,"
                            新车指导价3.00万(含税)
                    ",7.25万公里
2015-12,https://www.guazi.com/wh/2cf79a439766b7c2x.htm,¥9.00            ,雪铁龙C3-XR 2015款 1.6THP 自动先锋型,武汉,"
                            新车指导价16.70万(含税)
                    ",5.9万公里
2012-01,https://www.guazi.com/wh/548801a4fb230157x.htm,¥2.50            ,雪铁龙C2 2012款 1.4L 手动运动型,武汉,"
                            新车指导价8.00万(含税)
                    ",10.9万公里
2015-06,https://www.guazi.com/wh/a52d579122ba5859x.htm,¥5.30            ,五菱征程 2015款 1.5L舒适型L3C,武汉,"
                            新车指导价7.20万(含税)
                    ",2.5万公里
2015-12,https://www.guazi.com/wh/d33f0127d0e5e3a2x.htm,¥18.50            ,比亚迪唐 2015款 2.0T 四驱尊贵型,武汉,"
                            新车指导价28.40万(含税)
                    ",3.89万公里
2013-08,https://www.guazi.com/wh/8274db96561129a0x.htm,¥8.00            ,福特嘉年华 2013款 两厢 1.5L 自动时尚型,武汉,"
                            新车指导价10.70万(含税)
                    ",4.3万公里
2016-05,https://www.guazi.com/wh/ee2a9a6a3b5b8ac5x.htm,¥11.50            ,起亚KX3 2015款 1.6L 自动两驱DLX,武汉,"
                            新车指导价15.30万(含税)
                    ",2.99万公里
2016-01,https://www.guazi.com/wh/032895e477277ed1x.htm,¥11.98            ,现代ix35 2015款 2.0L 自动两驱舒适型 国IV,武汉,"
                            新车指导价17.80万(含税)
                    ",3.66万公里
2014-12,https://www.guazi.com/wh/f33f5bbf46ae3222x.htm,¥15.00            ,标致508 2013款 2.3L 两周年纪念 自动旗舰版,武汉,"
                            新车指导价24.90万(含税)
                    ",1.3万公里
2010-01,https://www.guazi.com/wh/a45778129420d23ex.htm,¥2.60            ,现代伊兰特 2007款 1.6L 手动舒适型,武汉,"
                            新车指导价9.70万(含税)
                    ",13.2万公里
2010-11,https://www.guazi.com/wh/2600aa0e33a49de0x.htm,¥4.00            ,雪铁龙世嘉 2011款 三厢 1.6L 自动时尚型,武汉,"
                            新车指导价12.90万(含税)
                    ",7.67万公里
2013-06,https://www.guazi.com/wh/c14cb81c036edbd3x.htm,¥12.00            ,雷诺科雷傲 2013款 2.5L 四驱舒适版(进口),武汉,"
                            新车指导价29.80万(含税)
                    ",6.28万公里
2014-06,https://www.guazi.com/wh/5f9fd8f21185a560x.htm,¥16.00            ,雷诺科雷傲 2014款 改款 2.5L 两驱都市版(进口),武汉,"
                            新车指导价26.00万(含税)
                    ",3.7万公里
2015-01,https://www.guazi.com/wh/a4703f5adbd823f6x.htm,¥13.50            ,雪佛兰科帕奇 2014款 2.4L 两驱城市版 7座,武汉,"
                            新车指导价20.30万(含税)
                    ",5.07万公里
2014-10,https://www.guazi.com/wh/1089ebf90f39874cx.htm,¥4.50            ,东风风行菱智 2013款 V3 1.5L 7座标准型II,武汉,"
                            新车指导价6.50万(含税)
                    ",3.35万公里
2013-11,https://www.guazi.com/wh/17973be5a74a5dd5x.htm,¥13.30            ,MINI Clubman 2011款 1.6L ONE,武汉,"
                            新车指导价26.60万(含税)
                    ",3.94万公里
2012-10,https://www.guazi.com/wh/7abf8a4721c10a8fx.htm,¥2.80            ,五菱宏光 2010款 1.4L 基本型,武汉,"
                            新车指导价5.50万(含税)
                    ",1.94万公里
2014-01,https://www.guazi.com/wh/8ef502596773d0c3x.htm,¥12.00            ,斯柯达Yeti 2014款 1.4TSI DSG魅影版,武汉,"
                            新车指导价21.10万(含税)
                    ",4.75万公里
2012-02,https://www.guazi.com/wh/4f9ee66076be1788x.htm,¥2.98            ,奇瑞瑞虎 2012款 1.6 手动 经典版舒适型(改款),武汉,"
                    ",9.65万公里
2015-10,https://www.guazi.com/wh/8b2c51f986482ab9x.htm,¥2.20            ,北汽威旺306 2016款 1.2L基本型7座A12国IV,武汉,"
                            新车指导价4.10万(含税)
                    ",3.29万公里
2012-12,https://www.guazi.com/wh/dfc9e58798beed3ex.htm,¥4.50            ,哈弗H5 2012款 欧风版 2.0L 两驱精英型,武汉,"
                            新车指导价10.80万(含税)
                    ",5.94万公里
2015-08,https://www.guazi.com/wh/2c96fbaae086149cx.htm,¥9.80            ,雪佛兰科鲁兹 2016款 1.4T DCG豪华版,武汉,"
                            新车指导价16.30万(含税)
                    ",1.68万公里
2010-10,https://www.guazi.com/wh/b56b3965a4f646f7x.htm,¥6.00            ,日产轩逸 2009款 2.0XL CVT豪华版,武汉,"
                            新车指导价16.80万(含税)
                    ",6.71万公里
2015-04,https://www.guazi.com/wh/b5b6e26d802e4797x.htm,¥4.80            ,东风风神A30 2014款 1.5L 手动智驱智尚型,武汉,"
                            新车指导价8.10万(含税)
                    ",2.71万公里
2016-10,https://www.guazi.com/wh/c219d0f1af44d8a6x.htm,¥5.50            ,东风风神A60 2016款 1.5L 手动豪华型,武汉,"
                            新车指导价7.60万(含税)
                    ",0.98万公里
2013-11,https://www.guazi.com/wh/57926249a2fb74e6x.htm,¥3.00            ,五菱宏光 2010款 1.2L 舒适型,武汉,"
                            新车指导价5.80万(含税)
                    ",2.43万公里
2010-08,https://www.guazi.com/wh/51cabb72d7ee472fx.htm,¥1.90            ,标致207 2010款 两厢 1.4L 手动品乐版,武汉,"
                            新车指导价8.30万(含税)
                    ",13.32万公里
2014-04,https://www.guazi.com/wh/67631bfb8c227d30x.htm,¥11.30            ,标致3008 2014款 1.6THP 自动逐乐版,武汉,"
                            新车指导价23.80万(含税)
                    ",7.96万公里
2016-10,https://www.guazi.com/wh/01dca66098432ab1x.htm,¥9.50            ,现代朗动 2016款 1.6L 自动尊贵型,武汉,"
                            新车指导价13.90万(含税)
                    ",1.1万公里
2012-06,https://www.guazi.com/wh/4c4257bf2e073d6ex.htm,¥5.80            ,福特福克斯 2012款 三厢 1.6L 手动风尚型,武汉,"
                            新车指导价14.40万(含税)
                    ",5.53万公里
2015-10,https://www.guazi.com/wh/a9d97c843d74a861x.htm,¥11.98            ,大众高尔夫 2016款 230TSI 自动豪华型,武汉,"
                            新车指导价18.00万(含税)
                    ",3万公里
2016-03,https://www.guazi.com/wh/70b253d08e104d9dx.htm,¥4.00            ,长安奔奔 2015款 1.4L IMT尊贵型 国IV,武汉,"
                            新车指导价6.20万(含税)
                    ",0.52万公里
2016-04,https://www.guazi.com/wh/98e1568435403b4dx.htm,¥4.20            ,开瑞K50 2016款 K50S 1.5L 手动舒适型,武汉,"
                            新车指导价6.60万(含税)
                    ",2.6万公里
2014-08,https://www.guazi.com/wh/7b9d4fb56d42341dx.htm,¥3.70            ,东风风行菱智 2014款 V3 1.5L 5座标准型I,武汉,"
                            新车指导价6.20万(含税)
                    ",7.6万公里
2015-10,https://www.guazi.com/wh/cc050a1ffff98223x.htm,¥8.50            ,福特福克斯 2015款 两厢 1.6L 自动风尚型,武汉,"
                            新车指导价14.80万(含税)
                    ",2.92万公里
2011-03,https://www.guazi.com/wh/e7a661a4fc236fe9x.htm,¥4.20            ,标致307 2010款 三厢 1.6L 手动舒适版,武汉,"
                            新车指导价10.10万(含税)
                    ",7.05万公里
2016-03,https://www.guazi.com/wh/ea86601c6f2ca5c1x.htm,¥12.00            ,陆风X7 2015款 2.0T 全景尊贵版,武汉,"
                            新车指导价15.20万(含税)
                    ",7万公里
2012-05,https://www.guazi.com/wh/6f3d1114d60b59c0x.htm,¥3.00            ,金杯海狮 2011款 2.0L第五代动力王舒适型4G20D4B,武汉,"
                            新车指导价7.70万(含税)
                    ",8.94万公里
2014-07,https://www.guazi.com/wh/d0a60013b9d9f7cbx.htm,¥10.80            ,标致508 2013款 2.0L 两周年纪念 自动天窗经典版,武汉,"
                            新车指导价19.70万(含税)
                    ",3.72万公里
2014-06,https://www.guazi.com/wh/03e2a7db40b9988dx.htm,¥14.60            ,福特翼虎 2013款 1.6L GTDi 四驱精英型,武汉,"
                            新车指导价26.00万(含税)
                    ",3.97万公里
2016-05,https://www.guazi.com/wh/18ea06c12daccc69x.htm,¥7.80            ,哈弗H2 2016款 红标 1.5T 手动两驱豪华型,武汉,"
                            新车指导价11.90万(含税)
                    ",0.88万公里
2014-07,https://www.guazi.com/wh/34ea7a4803f11115x.htm,¥10.00            ,标致3008 2015款 2.0L 自动经典版,武汉,"
                            新车指导价18.60万(含税)
                    ",6.3万公里
2016-05,https://www.guazi.com/wh/f9eb43e9a8348a38x.htm,¥7.00            ,比亚迪G5 2014款 1.5TID 自动尊贵型,武汉,"
                            新车指导价10.20万(含税)
                    ",1.12万公里
2015-08,https://www.guazi.com/wh/dd6e9cc65ae94744x.htm,¥12.60            ,雪铁龙C5 2014款 2.0L 自动尊享型,武汉,"
                            新车指导价20.80万(含税)
                    ",2.4万公里
2016-01,https://www.guazi.com/wh/a67e54492952a187x.htm,¥5.80            ,奇瑞瑞虎3 2016款 1.6L 手动风尚版,武汉,"
                            新车指导价7.50万(含税)
                    ",1.94万公里
2012-11,https://www.guazi.com/wh/a00bf17d5f1cf047x.htm,¥13.00            ,大众帕萨特 2011款 1.8TSI DSG御尊版,武汉,"
                            新车指导价26.00万(含税)
                    ",7.81万公里
2011-07,https://www.guazi.com/wh/63786223b272c65bx.htm,¥10.00            ,别克君越 2011款 2.4L SIDI雅致版,武汉,"
                            新车指导价25.50万(含税)
                    ",8.78万公里
2016-07,https://www.guazi.com/wh/d78f164058c2bc5ex.htm,¥7.00            ,别克英朗 2016款 15N 手动进取型,武汉,"
                            新车指导价11.90万(含税)
                    ",1.7万公里
